time,product,region,count
2021-06-10 03:10:33,110,N,1
2021-06-10 11:38:44,110,N,1
2021-06-10 13:08:13,110,N,2
2021-06-10 13:43:28,110,N,0
2021-06-10 16:47:01,110,N,1
2021-06-10 19:47:17,110,N,1
2021-06-10 20:30:48,110,N,1
2021-06-11 03:32:53,110,N,1
2021-06-11 08:00:34,110,N,1
2021-06-11 08:07:39,110,N,2
2021-06-11 09:01:59,110,N,2
2021-06-11 11:34:16,110,N,1
2021-06-11 12:16:31,110,N,0
2021-06-11 13:44:24,110,N,1
2021-06-11 15:45:44,110,N,2
2021-06-11 16:16:36,110,N,0
2021-06-11 16:32:32,110,N,0
2021-06-11 20:08:19,110,N,0
2021-06-11 20:41:19,110,N,0
2021-06-11 21:43:58,110,N,1
2021-06-12 00:33:43,110,N,0
2021-06-12 01:00:20,110,N,1
2021-06-12 05:12:36,110,N,1
2021-06-12 08:33:35,110,N,0
2021-06-12 16:04:05,110,N,0
2021-06-12 18:32:19,110,N,2
2021-06-12 21:14:23,110,N,0
2021-06-12 22:08:22,110,N,0
2021-06-12 22:32:50,110,N,0
2021-06-12 22:45:58,110,N,2
2021-06-13 00:36:39,110,N,1
2021-06-13 03:54:30,110,N,2
2021-06-13 04:06:53,110,N,1
2021-06-13 04:15:38,110,N,1
2021-06-13 04:37:11,110,N,2
2021-06-13 05:29:44,110,N,0
2021-06-13 07:00:39,110,N,1
2021-06-13 08:11:07,110,N,0
2021-06-13 10:15:55,110,N,1
2021-06-13 10:44:31,110,N,0
2021-06-13 12:40:21,110,N,2
2021-06-13 14:28:07,110,N,2
2021-06-13 20:53:39,110,N,0
2021-06-14 02:53:03,110,N,1
2021-06-14 09:03:13,110,N,0
2021-06-14 11:23:48,110,N,1
2021-06-14 11:25:46,110,N,1
2021-06-14 11:43:58,110,N,0
2021-06-14 12:33:32,110,N,1
2021-06-14 13:25:23,110,N,1
2021-06-14 14:24:12,110,N,0
2021-06-14 15:47:36,110,N,1
2021-06-14 15:58:56,110,N,0
2021-06-14 20:53:55,110,N,3
2021-06-15 02:14:07,110,N,1
2021-06-15 03:26:42,110,N,1
2021-06-15 03:52:02,110,N,1
2021-06-15 04:57:57,110,N,2
2021-06-15 05:12:20,110,N,0
2021-06-15 06:36:08,110,N,0
2021-06-15 07:56:28,110,N,0
2021-06-15 11:12:13,110,N,1
2021-06-15 14:33:35,110,N,0
2021-06-15 15:52:26,110,N,1
2021-06-15 16:20:00,110,N,0
2021-06-15 16:53:20,110,N,1
2021-06-15 17:29:18,110,N,0
2021-06-15 18:34:31,110,N,0
2021-06-15 22:55:05,110,N,0
2021-06-16 01:44:43,110,N,1
2021-06-16 02:51:26,110,N,0
2021-06-16 03:30:43,110,N,0
2021-06-16 03:42:11,110,N,1
2021-06-16 16:36:59,110,N,1
2021-06-16 18:21:41,110,N,1
2021-06-16 21:59:55,110,N,0
2021-06-17 07:56:00,110,N,1
2021-06-17 10:20:42,110,N,2
2021-06-17 10:41:22,110,N,0
2021-06-17 12:28:09,110,N,0
2021-06-17 17:04:35,110,N,1
2021-06-17 17:07:08,110,N,0
2021-06-17 19:04:58,110,N,0
2021-06-17 19:53:12,110,N,0
2021-06-17 20:33:22,110,N,0
2021-06-18 03:48:12,110,N,0
2021-06-18 04:29:50,110,N,0
2021-06-18 04:36:59,110,N,0
2021-06-18 05:21:56,110,N,0
2021-06-18 06:23:54,110,N,2
2021-06-18 08:59:11,110,N,0
2021-06-18 10:53:22,110,N,0
2021-06-18 12:41:29,110,N,1
2021-06-18 14:30:10,110,N,0
2021-06-18 17:56:36,110,N,1
2021-06-18 18:02:59,110,N,0
2021-06-18 22:50:48,110,N,0
2021-06-19 04:17:46,110,N,2
2021-06-19 07:07:01,110,N,0
2021-06-19 08:49:26,110,N,1
2021-06-19 10:04:15,110,N,1
2021-06-19 12:59:42,110,N,0
2021-06-19 13:22:41,110,N,1
2021-06-19 16:03:51,110,N,1
2021-06-19 23:13:16,110,N,1
2021-06-20 03:52:27,110,N,0
2021-06-20 06:39:06,110,N,2
2021-06-20 09:38:05,110,N,1
2021-06-20 09:44:03,110,N,1
2021-06-20 15:34:54,110,N,1
2021-06-21 08:12:02,110,N,1
2021-06-21 09:44:22,110,N,1
2021-06-21 11:07:06,110,N,1
2021-06-21 13:04:34,110,N,0
2021-06-21 13:38:59,110,N,1
2021-06-21 23:40:30,110,N,0
2021-06-22 00:30:07,110,N,1
2021-06-22 02:23:17,110,N,0
2021-06-22 04:59:59,110,N,0
2021-06-22 09:34:25,110,N,1
2021-06-22 14:46:32,110,N,0
2021-06-22 14:48:56,110,N,1
2021-06-22 16:00:40,110,N,0
2021-06-22 18:49:25,110,N,3
2021-06-22 22:07:08,110,N,0
2021-06-22 22:11:07,110,N,2
2021-06-22 22:18:19,110,N,0
2021-06-22 22:32:20,110,N,3
2021-06-23 01:35:04,110,N,1
2021-06-23 07:33:56,110,N,1
2021-06-23 08:28:59,110,N,0
2021-06-23 08:44:36,110,N,1
2021-06-23 10:38:06,110,N,2
2021-06-23 13:01:37,110,N,1
2021-06-23 13:32:37,110,N,2
2021-06-23 20:13:54,110,N,2
2021-06-23 22:57:12,110,N,1
2021-06-23 23:00:14,110,N,0
2021-06-23 23:26:59,110,N,0
2021-06-24 00:07:52,110,N,2
2021-06-24 01:34:33,110,N,1
2021-06-24 07:36:34,110,N,0
2021-06-24 12:08:43,110,N,0
2021-06-24 12:47:48,110,N,1
2021-06-24 15:09:18,110,N,2
2021-06-24 15:11:19,110,N,0
2021-06-24 17:29:16,110,N,4
2021-06-24 20:27:16,110,N,1
2021-06-24 20:40:45,110,N,2
2021-06-24 21:26:42,110,N,2
2021-06-24 22:12:39,110,N,0
2021-06-24 22:42:27,110,N,2
2021-06-25 02:11:22,110,N,1
2021-06-25 03:44:23,110,N,1
2021-06-25 05:10:26,110,N,0
2021-06-25 07:58:10,110,N,2
2021-06-25 11:01:51,110,N,1
2021-06-25 12:20:43,110,N,0
2021-06-25 17:25:53,110,N,0
2021-06-25 22:03:41,110,N,0
2021-06-25 23:06:00,110,N,1
2021-06-26 05:24:33,110,N,1
2021-06-26 07:55:43,110,N,1
2021-06-26 11:43:41,110,N,1
2021-06-26 11:52:23,110,N,0
2021-06-26 14:27:56,110,N,0
2021-06-26 17:28:45,110,N,1
2021-06-26 17:52:42,110,N,0
2021-06-26 19:13:46,110,N,0
2021-06-26 22:02:08,110,N,2
2021-06-26 22:42:39,110,N,1
2021-06-27 01:07:56,110,N,1
2021-06-27 01:33:43,110,N,1
2021-06-27 02:54:29,110,N,1
2021-06-27 03:09:01,110,N,1
2021-06-27 06:48:56,110,N,1
2021-06-27 11:42:23,110,N,2
2021-06-27 13:57:36,110,N,0
2021-06-28 01:36:33,110,N,1
2021-06-28 03:42:04,110,N,1
2021-06-28 06:19:50,110,N,3
2021-06-28 16:50:23,110,N,0
2021-06-28 18:29:06,110,N,0
2021-06-28 20:02:40,110,N,0
2021-06-28 22:56:18,110,N,0
2021-06-29 05:30:41,110,N,0
2021-06-29 06:12:19,110,N,0
2021-06-29 07:05:27,110,N,0
2021-06-29 10:59:32,110,N,0
2021-06-29 13:25:57,110,N,1
2021-06-29 13:51:57,110,N,0
2021-06-29 14:33:34,110,N,0
2021-06-29 16:24:14,110,N,1
2021-06-29 17:41:28,110,N,2
2021-06-30 00:51:11,110,N,1
2021-06-30 04:46:19,110,N,0
2021-06-30 05:47:14,110,N,1
2021-06-30 07:56:53,110,N,1
2021-06-30 08:04:43,110,N,1
2021-06-30 08:09:48,110,N,1
2021-06-30 14:46:22,110,N,1
2021-06-30 18:03:20,110,N,0
2021-06-30 23:11:19,110,N,1
2021-06-30 23:53:02,110,N,0
2021-07-01 00:30:22,110,N,0
2021-07-01 02:45:35,110,N,0
2021-07-01 04:18:45,110,N,1
2021-07-01 05:44:03,110,N,2
2021-07-01 06:32:56,110,N,0
2021-07-01 08:52:41,110,N,3
2021-07-01 08:55:38,110,N,2
2021-07-01 12:42:45,110,N,0
2021-07-01 18:29:48,110,N,1
2021-07-01 18:47:10,110,N,1
2021-07-01 20:01:17,110,N,1
2021-07-01 20:48:49,110,N,1
2021-07-01 20:52:03,110,N,0
2021-07-02 05:25:02,110,N,1
2021-07-02 06:44:20,110,N,1
2021-07-02 09:49:37,110,N,0
2021-07-02 10:28:38,110,N,0
2021-07-02 18:07:20,110,N,0
2021-07-03 00:18:14,110,N,1
2021-07-03 01:12:48,110,N,0
2021-07-03 01:14:56,110,N,2
2021-07-03 06:19:16,110,N,2
2021-07-03 08:56:27,110,N,0
2021-07-03 10:51:01,110,N,1
2021-07-03 11:31:56,110,N,3
2021-07-03 12:10:12,110,N,2
2021-07-03 21:05:53,110,N,1
2021-07-03 21:46:51,110,N,0
2021-07-03 23:27:56,110,N,0
2021-07-04 02:34:16,110,N,2
2021-07-04 04:37:58,110,N,0
2021-07-04 09:36:12,110,N,2
2021-07-04 14:18:13,110,N,2
2021-07-04 14:27:03,110,N,4
2021-07-04 15:51:52,110,N,0
2021-07-04 18:21:51,110,N,0
2021-07-04 18:31:27,110,N,1
2021-07-04 21:09:43,110,N,0
2021-07-04 22:03:07,110,N,2
2021-07-05 01:43:25,110,N,1
2021-07-05 06:44:33,110,N,0
2021-07-05 10:34:28,110,N,2
2021-07-05 14:07:06,110,N,0
2021-07-05 16:10:45,110,N,1
2021-07-05 16:33:09,110,N,0
2021-07-05 18:53:39,110,N,2
2021-07-05 20:14:06,110,N,1
2021-07-05 23:32:58,110,N,2
2021-07-05 23:53:23,110,N,1
2021-07-06 00:43:39,110,N,1
2021-07-06 10:06:23,110,N,0
2021-07-06 11:35:06,110,N,2
2021-07-06 15:14:44,110,N,0
2021-07-06 19:12:24,110,N,3
2021-07-06 20:21:16,110,N,0
2021-07-06 23:05:14,110,N,2
2021-07-07 05:18:52,110,N,0
2021-07-07 06:36:54,110,N,1
2021-07-07 09:22:27,110,N,0
2021-07-07 10:15:16,110,N,2
2021-07-07 12:26:42,110,N,1
2021-07-07 12:36:18,110,N,1
2021-07-07 14:37:35,110,N,0
2021-07-07 14:51:11,110,N,1
2021-07-07 15:58:11,110,N,0
2021-07-07 16:00:46,110,N,1
2021-07-07 19:57:31,110,N,0
2021-07-07 20:30:31,110,N,1
2021-07-07 22:29:04,110,N,0
2021-07-07 23:39:28,110,N,1
2021-07-08 01:39:48,110,N,1
2021-07-08 01:50:48,110,N,1
2021-07-08 03:01:01,110,N,0
2021-07-08 03:38:47,110,N,1
2021-07-08 04:16:16,110,N,0
2021-07-08 11:22:10,110,N,0
2021-07-08 12:02:14,110,N,1
2021-07-08 14:42:37,110,N,2
2021-07-08 19:29:24,110,N,2
2021-07-08 21:35:17,110,N,1
2021-07-09 00:40:54,110,N,0
2021-07-09 04:38:48,110,N,2
2021-07-09 12:09:27,110,N,1
2021-07-09 13:24:07,110,N,0
2021-07-09 15:08:24,110,N,0
2021-07-09 16:48:34,110,N,0
2021-07-09 16:50:11,110,N,3
2021-07-09 22:00:09,110,N,0
2021-07-09 22:09:59,110,N,1
2021-07-10 01:14:20,110,N,2
2021-07-10 02:00:27,110,N,1
2021-07-10 05:46:52,110,N,1
2021-07-10 11:18:35,110,N,0
2021-07-10 15:04:11,110,N,3
2021-07-10 15:48:42,110,N,0
2021-07-10 16:02:13,110,N,1
2021-07-10 19:00:31,110,N,0
2021-07-10 20:11:13,110,N,0
2021-07-10 21:23:48,110,N,2
2021-07-11 00:38:18,110,N,0
2021-07-11 01:48:04,110,N,0
2021-07-11 04:23:32,110,N,0
2021-07-11 06:46:29,110,N,3
2021-07-11 06:53:41,110,N,0
2021-07-11 14:22:48,110,N,0
2021-07-11 19:19:04,110,N,0
2021-07-11 20:15:41,110,N,0
2021-07-11 21:57:10,110,N,3
2021-07-12 03:52:00,110,N,1
2021-07-12 04:23:58,110,N,0
2021-07-12 05:47:11,110,N,0
2021-07-12 06:28:09,110,N,1
2021-07-12 08:05:33,110,N,0
2021-07-12 09:55:37,110,N,0
2021-07-12 11:09:25,110,N,0
2021-07-12 11:43:10,110,N,0
2021-07-12 11:46:57,110,N,0
2021-07-12 17:14:38,110,N,0
2021-07-12 19:11:29,110,N,1
2021-07-12 21:16:28,110,N,1
2021-07-12 23:46:40,110,N,0
2021-07-13 01:12:09,110,N,1
2021-07-13 07:33:50,110,N,0
2021-07-13 09:46:32,110,N,0
2021-07-13 10:40:20,110,N,1
2021-07-13 10:57:05,110,N,0
2021-07-13 11:26:21,110,N,2
2021-07-13 15:17:24,110,N,1
2021-07-13 17:37:50,110,N,1
2021-07-13 21:36:46,110,N,0
2021-07-14 03:05:33,110,N,0
2021-07-14 03:20:49,110,N,1
2021-07-14 08:57:29,110,N,2
2021-07-14 09:30:49,110,N,0
2021-07-14 14:08:16,110,N,0
2021-07-14 17:17:08,110,N,1
2021-07-14 19:48:09,110,N,1
2021-07-14 21:49:03,110,N,0
2021-07-15 02:57:59,110,N,0
2021-07-15 05:07:46,110,N,1
2021-07-15 05:26:53,110,N,1
2021-07-15 05:33:38,110,N,0
2021-07-15 06:30:55,110,N,1
2021-07-15 08:19:02,110,N,1
2021-07-15 10:07:18,110,N,2
2021-07-15 17:45:42,110,N,0
2021-07-15 18:32:29,110,N,3
2021-07-15 18:45:32,110,N,0
2021-07-15 19:00:37,110,N,1
2021-07-16 00:16:07,110,N,0
2021-07-16 00:33:53,110,N,0
2021-07-16 01:52:10,110,N,1
2021-07-16 03:44:32,110,N,0
2021-07-16 04:24:19,110,N,0
2021-07-16 04:44:53,110,N,0
2021-07-16 05:33:33,110,N,0
2021-07-16 07:03:07,110,N,1
2021-07-16 08:30:52,110,N,1
2021-07-16 11:57:37,110,N,0
2021-07-16 12:02:30,110,N,3
2021-07-16 14:12:31,110,N,0
2021-07-16 17:57:30,110,N,1
2021-07-16 19:52:34,110,N,1
2021-07-16 21:01:27,110,N,0
2021-07-16 21:21:56,110,N,1
2021-07-17 05:37:45,110,N,1
2021-07-17 06:02:22,110,N,0
2021-07-17 07:07:20,110,N,0
2021-07-17 08:16:42,110,N,1
2021-07-17 10:11:57,110,N,1
2021-07-17 10:59:15,110,N,2
2021-07-17 15:39:03,110,N,0
2021-07-17 16:25:19,110,N,1
2021-07-17 19:22:10,110,N,1
2021-07-17 20:20:46,110,N,3
2021-07-17 20:41:55,110,N,1
2021-07-17 23:19:08,110,N,2
2021-07-18 06:23:52,110,N,0
2021-07-18 19:11:35,110,N,1
2021-07-18 19:20:12,110,N,0
2021-07-18 21:53:38,110,N,2
2021-07-19 04:07:45,110,N,0
2021-07-19 14:39:39,110,N,1
2021-07-19 15:39:48,110,N,0
2021-07-19 16:50:43,110,N,1
2021-07-19 20:55:35,110,N,1
2021-07-19 21:46:28,110,N,1
2021-07-19 23:52:40,110,N,0
2021-07-20 14:08:30,110,N,2
2021-07-20 18:02:25,110,N,1
2021-07-20 18:07:40,110,N,1
2021-07-20 18:52:24,110,N,0
2021-07-21 00:22:50,110,N,1
2021-07-21 00:52:03,110,N,0
2021-07-21 08:51:17,110,N,0
2021-07-21 10:42:47,110,N,0
2021-07-21 16:12:50,110,N,0
2021-07-21 17:29:42,110,N,1
2021-07-21 17:42:46,110,N,2
2021-07-21 18:20:38,110,N,0
2021-07-21 19:27:55,110,N,1
2021-07-21 20:49:46,110,N,2
2021-07-21 20:55:38,110,N,0
2021-07-21 22:00:26,110,N,0
2021-07-21 23:35:11,110,N,1
2021-07-22 00:16:59,110,N,1
2021-07-22 02:17:25,110,N,2
2021-07-22 02:53:21,110,N,1
2021-07-22 04:48:16,110,N,0
2021-07-22 08:38:36,110,N,0
2021-07-22 09:09:45,110,N,0
2021-07-22 09:31:44,110,N,1
2021-07-22 09:35:34,110,N,1
2021-07-22 11:47:23,110,N,0
2021-07-22 15:49:42,110,N,1
2021-07-22 19:22:31,110,N,1
2021-07-22 19:49:11,110,N,1
2021-07-22 19:53:11,110,N,0
2021-07-22 20:03:24,110,N,0
2021-07-23 01:03:39,110,N,1
2021-07-23 04:06:09,110,N,0
2021-07-23 05:01:06,110,N,2
2021-07-23 07:00:29,110,N,1
2021-07-23 07:32:01,110,N,0
2021-07-23 08:35:36,110,N,0
2021-07-23 08:51:59,110,N,0
2021-07-23 08:57:18,110,N,3
2021-07-23 14:13:08,110,N,1
2021-07-23 16:42:42,110,N,1
2021-07-23 18:09:16,110,N,2
2021-07-23 18:19:20,110,N,0
2021-07-24 00:25:05,110,N,0
2021-07-24 00:49:38,110,N,1
2021-07-24 02:08:00,110,N,1
2021-07-24 02:43:46,110,N,0
2021-07-24 04:05:57,110,N,1
2021-07-24 05:14:07,110,N,1
2021-07-24 07:11:27,110,N,1
2021-07-24 09:24:13,110,N,0
2021-07-24 14:56:37,110,N,2
2021-07-24 18:15:47,110,N,0
2021-07-24 19:00:45,110,N,1
2021-07-24 19:14:31,110,N,1
2021-07-24 22:34:07,110,N,1
2021-07-24 23:33:04,110,N,0
2021-07-25 02:20:42,110,N,1
2021-07-25 04:14:03,110,N,0
2021-07-25 04:34:24,110,N,0
2021-07-25 07:23:07,110,N,1
2021-07-25 08:28:21,110,N,0
2021-07-25 12:07:20,110,N,1
2021-07-25 12:41:29,110,N,1
2021-07-25 16:23:22,110,N,0
2021-07-25 18:11:42,110,N,0
2021-07-25 19:09:36,110,N,1
2021-07-25 22:55:23,110,N,0
2021-07-26 01:22:04,110,N,1
2021-07-26 17:11:43,110,N,2
2021-07-26 18:22:00,110,N,0
2021-07-27 02:56:45,110,N,1
2021-07-27 07:30:34,110,N,1
2021-07-27 11:36:32,110,N,1
2021-07-27 12:30:35,110,N,1
2021-07-27 12:33:52,110,N,3
2021-07-27 17:26:07,110,N,0
2021-07-27 21:26:25,110,N,1
2021-07-27 22:23:24,110,N,0
2021-07-28 06:13:10,110,N,1
2021-07-28 06:31:49,110,N,0
2021-07-28 08:50:36,110,N,2
2021-07-28 09:05:41,110,N,0
2021-07-28 11:32:52,110,N,2
2021-07-28 12:31:52,110,N,1
2021-07-28 12:39:56,110,N,0
2021-07-28 13:46:57,110,N,0
2021-07-28 14:22:53,110,N,1
2021-07-28 16:17:28,110,N,2
2021-07-28 16:34:09,110,N,3
2021-07-28 18:12:53,110,N,1
2021-07-28 20:25:24,110,N,1
2021-07-28 20:43:18,110,N,1
2021-07-29 00:35:20,110,N,0
2021-07-29 01:22:03,110,N,0
2021-07-29 03:32:37,110,N,0
2021-07-29 08:56:11,110,N,0
2021-07-29 09:44:33,110,N,0
2021-07-29 10:51:52,110,N,0
2021-07-29 21:02:27,110,N,2
2021-07-30 03:56:02,110,N,2
2021-07-30 11:53:37,110,N,1
2021-07-30 13:29:43,110,N,1
2021-07-30 15:04:17,110,N,2
2021-07-30 15:30:29,110,N,0
2021-07-30 17:31:02,110,N,0
2021-07-30 18:27:10,110,N,0
2021-07-31 03:54:43,110,N,3
2021-07-31 06:42:29,110,N,1
2021-07-31 07:34:49,110,N,1
2021-07-31 08:12:09,110,N,1
2021-07-31 08:25:31,110,N,0
2021-07-31 11:00:03,110,N,1
2021-07-31 13:21:54,110,N,2
2021-07-31 15:03:50,110,N,0
2021-07-31 19:14:25,110,N,0
2021-07-31 21:52:50,110,N,1
2021-08-01 01:40:29,110,N,1
2021-08-01 02:24:28,110,N,1
2021-08-01 03:17:13,110,N,0
2021-08-01 05:40:38,110,N,1
2021-08-01 05:50:42,110,N,0
2021-08-01 11:00:23,110,N,1
2021-08-01 11:18:43,110,N,1
2021-08-01 14:59:20,110,N,2
2021-08-01 16:26:57,110,N,1
2021-08-01 19:27:46,110,N,0
2021-08-01 20:23:14,110,N,3
2021-08-01 22:38:08,110,N,1
2021-08-02 05:33:21,110,N,1
2021-08-02 07:07:35,110,N,0
2021-08-02 08:52:21,110,N,1
2021-08-02 13:09:20,110,N,1
2021-08-02 14:01:16,110,N,0
2021-08-02 17:53:34,110,N,1
2021-08-02 21:00:21,110,N,1
2021-08-02 21:00:45,110,N,0
2021-08-02 23:03:40,110,N,0
2021-08-03 00:27:56,110,N,0
2021-08-03 00:57:41,110,N,0
2021-08-03 02:06:04,110,N,1
2021-08-03 02:45:42,110,N,0
2021-08-03 06:08:27,110,N,1
2021-08-03 08:12:03,110,N,1
2021-08-03 11:14:48,110,N,0
2021-08-03 12:57:47,110,N,1
2021-08-03 16:49:41,110,N,0
2021-08-03 18:16:00,110,N,0
2021-08-03 19:31:21,110,N,1
2021-08-03 20:39:13,110,N,1
2021-08-03 21:00:00,110,N,2
2021-08-03 21:11:57,110,N,0
2021-08-03 23:19:23,110,N,0
2021-08-04 02:55:22,110,N,1
2021-08-04 04:06:45,110,N,1
2021-08-04 04:47:52,110,N,1
2021-08-04 05:52:20,110,N,1
2021-08-04 08:30:08,110,N,0
2021-08-04 10:38:57,110,N,1
2021-08-04 11:26:14,110,N,0
2021-08-04 12:02:52,110,N,1
2021-08-04 12:30:28,110,N,0
2021-08-04 14:03:41,110,N,0
2021-08-04 14:29:06,110,N,0
2021-08-04 16:17:45,110,N,0
2021-08-04 16:20:02,110,N,0
2021-08-04 16:31:39,110,N,1
2021-08-04 17:14:49,110,N,1
2021-08-05 00:36:36,110,N,0
2021-08-05 03:00:18,110,N,0
2021-08-05 08:40:14,110,N,1
2021-08-05 09:57:16,110,N,2
2021-08-05 14:12:18,110,N,0
2021-08-05 14:56:41,110,N,1
2021-08-05 20:59:03,110,N,3
2021-08-06 03:17:58,110,N,2
2021-08-06 06:07:04,110,N,1
2021-08-06 06:22:23,110,N,0
2021-08-06 08:00:54,110,N,2
2021-08-06 08:31:46,110,N,1
2021-08-06 08:40:02,110,N,0
2021-08-06 13:53:42,110,N,1
2021-08-06 21:32:33,110,N,0
2021-08-06 21:57:30,110,N,0
2021-08-06 23:16:39,110,N,0
2021-08-07 00:08:08,110,N,1
2021-08-07 01:29:17,110,N,0
2021-08-07 02:30:12,110,N,0
2021-08-07 02:54:02,110,N,0
2021-08-07 06:41:59,110,N,1
2021-08-07 07:41:06,110,N,1
2021-08-07 09:37:36,110,N,1
2021-08-07 10:19:20,110,N,0
2021-08-07 10:41:01,110,N,0
2021-08-07 11:52:17,110,N,1
2021-08-07 15:30:30,110,N,1
2021-08-07 16:53:03,110,N,0
2021-08-07 18:02:56,110,N,0
2021-08-07 18:51:10,110,N,2
2021-08-08 00:19:26,110,N,1
2021-08-08 05:25:45,110,N,0
2021-08-08 08:47:18,110,N,0
2021-08-08 12:42:26,110,N,1
2021-08-08 14:32:22,110,N,1
2021-08-08 14:52:27,110,N,0
2021-08-08 14:57:06,110,N,0
2021-08-08 18:09:44,110,N,0
2021-08-08 18:34:38,110,N,0
2021-08-08 23:29:26,110,N,1
2021-08-08 23:37:36,110,N,0
2021-08-09 01:13:11,110,N,0
2021-08-09 04:46:35,110,N,1
2021-08-09 05:32:57,110,N,0
2021-08-09 07:54:37,110,N,0
2021-08-09 11:54:43,110,N,0
2021-08-09 12:33:41,110,N,0
2021-08-09 19:34:30,110,N,1
2021-08-09 21:21:45,110,N,0
2021-08-09 23:52:52,110,N,1
2021-08-10 00:41:48,110,N,0
2021-08-10 02:34:07,110,N,0
2021-08-10 12:11:23,110,N,3
2021-08-10 12:21:08,110,N,1
2021-08-10 12:43:29,110,N,1
2021-08-10 13:55:17,110,N,1
2021-08-10 14:57:24,110,N,0
2021-08-10 16:18:47,110,N,1
2021-08-10 16:33:12,110,N,1
2021-08-10 16:49:00,110,N,1
2021-08-10 18:20:54,110,N,0
2021-08-10 21:46:04,110,N,0
2021-08-10 22:34:17,110,N,1
2021-08-11 00:50:35,110,N,0
2021-08-11 01:53:06,110,N,1
2021-08-11 08:37:03,110,N,0
2021-08-11 11:13:39,110,N,0
2021-08-11 11:27:14,110,N,0
2021-08-11 12:59:05,110,N,1
2021-08-11 14:14:35,110,N,0
2021-08-11 16:02:06,110,N,2
2021-08-11 18:39:02,110,N,3
2021-08-11 18:54:30,110,N,0
2021-08-11 19:05:44,110,N,0
2021-08-11 19:34:17,110,N,1
2021-08-11 21:40:08,110,N,1
2021-08-12 09:14:25,110,N,1
2021-08-12 09:26:37,110,N,0
2021-08-12 14:52:58,110,N,1
2021-08-12 22:39:56,110,N,0
2021-08-12 22:59:09,110,N,0
2021-08-12 23:30:53,110,N,0
2021-08-13 02:19:22,110,N,0
2021-08-13 03:18:26,110,N,0
2021-08-13 08:29:55,110,N,0
2021-08-13 09:56:01,110,N,0
2021-08-13 11:02:53,110,N,0
2021-08-13 11:10:38,110,N,1
2021-08-13 13:20:29,110,N,1
2021-08-13 16:05:13,110,N,0
2021-08-13 16:42:04,110,N,0
2021-08-13 21:35:06,110,N,1
2021-08-13 21:35:38,110,N,0
2021-08-14 01:14:57,110,N,0
2021-08-14 04:56:46,110,N,0
2021-08-14 05:36:54,110,N,0
2021-08-14 07:18:20,110,N,1
2021-08-14 08:04:09,110,N,1
2021-08-14 09:04:16,110,N,1
2021-08-14 09:31:49,110,N,2
2021-08-14 10:47:18,110,N,0
2021-08-14 17:54:31,110,N,1
2021-08-14 19:07:50,110,N,1
2021-08-14 20:41:50,110,N,0
2021-08-14 21:04:30,110,N,1
2021-08-14 23:16:49,110,N,0
2021-08-15 02:22:02,110,N,1
2021-08-15 05:58:18,110,N,1
2021-08-15 06:39:32,110,N,0
2021-08-15 09:41:59,110,N,0
2021-08-15 10:06:18,110,N,1
2021-08-15 10:29:34,110,N,0
2021-08-15 12:40:31,110,N,1
2021-08-15 13:33:49,110,N,1
2021-08-15 16:55:28,110,N,1
2021-08-15 17:49:41,110,N,0
2021-08-15 18:16:35,110,N,0
2021-08-15 21:10:50,110,N,0
2021-08-15 22:36:31,110,N,0
2021-08-16 02:36:06,110,N,3
2021-08-16 03:02:23,110,N,0
2021-08-16 05:23:47,110,N,1
2021-08-16 07:13:54,110,N,1
2021-08-16 08:18:58,110,N,2
2021-08-16 08:57:08,110,N,0
2021-08-16 10:34:33,110,N,1
2021-08-16 11:41:38,110,N,0
2021-08-16 14:15:06,110,N,0
2021-08-16 15:41:38,110,N,1
2021-08-16 18:32:27,110,N,0
2021-08-16 21:47:54,110,N,1
2021-08-17 00:43:03,110,N,0
2021-08-17 02:50:50,110,N,1
2021-08-17 06:05:23,110,N,0
2021-08-17 07:17:40,110,N,0
2021-08-17 08:38:37,110,N,0
2021-08-17 11:14:32,110,N,0
2021-08-17 13:04:49,110,N,1
2021-08-17 13:58:52,110,N,1
2021-08-17 16:32:37,110,N,2
2021-08-17 16:34:55,110,N,1
2021-08-17 17:55:22,110,N,0
2021-08-17 19:55:24,110,N,1
2021-08-18 04:43:40,110,N,1
2021-08-18 04:46:17,110,N,0
2021-08-18 05:01:45,110,N,1
2021-08-18 05:07:52,110,N,1
2021-08-18 12:41:11,110,N,2
2021-08-18 17:15:26,110,N,0
2021-08-18 17:48:17,110,N,0
2021-08-18 19:41:22,110,N,0
2021-08-18 20:01:57,110,N,1
2021-08-18 21:01:24,110,N,1
2021-08-18 22:00:38,110,N,0
2021-08-18 23:45:29,110,N,0
2021-08-19 02:50:28,110,N,0
2021-08-19 04:33:09,110,N,0
2021-08-19 14:29:21,110,N,0
2021-08-19 15:41:21,110,N,2
2021-08-19 15:48:54,110,N,0
2021-08-19 15:55:54,110,N,0
2021-08-19 17:35:29,110,N,0
2021-08-19 18:18:19,110,N,0
2021-08-19 19:05:40,110,N,0
2021-08-19 23:41:19,110,N,1
2021-08-20 01:11:48,110,N,2
2021-08-20 02:54:34,110,N,0
2021-08-20 03:32:42,110,N,1
2021-08-20 04:00:39,110,N,1
2021-08-20 04:29:08,110,N,0
2021-08-20 05:22:51,110,N,0
2021-08-20 11:16:44,110,N,1
2021-08-20 13:50:56,110,N,2
2021-08-20 14:09:45,110,N,1
2021-08-20 14:10:49,110,N,0
